_id,FinancialYear,HBT,HBTQF,Dataset,DatasetQF,ICD10Codes,DischargesCount,DischargesCountQF,DischargesRates,DischargesRatesQF,PatientsCount,PatientsCountQF,PatientsRates,PatientsRatesQF,HospitalResidentsCount,HospitalResidentsCountQF,HospitalResidentsRates,HospitalResidentsRatesQF
228,2007/08,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",320, ,6.19, ,255, ,4.93, ,95, ,1.84, 
229,2007/08,S92000003,d,Total,d,F20 - F29,5685, ,109.96, ,3750, ,72.53, ,1505, ,29.11, 
230,2007/08,S92000003,d,SMR01, ,F20 - F29,165, ,3.19, ,120, ,2.32, ,,:,,:
231,2007/08,S92000003,d,SMR04, ,F20 - F29,5520, ,106.77, ,3675, ,71.08, ,1505, ,29.11, 
232,2008/09,S92000003,d,Total,d,F60 - F69,1420, ,27.29, ,930, ,17.87, ,100, ,1.92, 
233,2008/09,S92000003,d,SMR01, ,F60 - F69,35, ,0.67, ,35, ,0.67, ,,:,,:
234,2008/09,S92000003,d,SMR04, ,F60 - F69,1380, ,26.52, ,895, ,17.2, ,100, ,1.92, 
235,2008/09,S92000003,d,Total,d,F10 - F19,12555, ,241.31, ,8500, ,163.37, ,220, ,4.23, 
236,2008/09,S92000003,d,SMR01, ,F10 - F19,8100, ,155.68, ,5295, ,101.77, ,,:,,:
237,2008/09,S92000003,d,SMR04, ,F10 - F19,4450, ,85.53, ,3715, ,71.4, ,220, ,4.23, 
238,2008/09,S92000003,d,Total,d,F30 - F39,6455, ,124.07, ,4995, ,96, ,695, ,13.36, 
239,2008/09,S92000003,d,SMR01, ,F30 - F39,390, ,7.5, ,315, ,6.05, ,,:,,:
240,2008/09,S92000003,d,SMR04, ,F30 - F39,6065, ,116.57, ,4750, ,91.3, ,695, ,13.36, 
241,2008/09,S92000003,d,Total,d,F40 - F49,2365, ,45.46, ,2040, ,39.21, ,90, ,1.73, 
242,2008/09,S92000003,d,SMR01, ,F40 - F49,835, ,16.05, ,715, ,13.74, ,,:,,:
243,2008/09,S92000003,d,SMR04, ,F40 - F49,1530, ,29.41, ,1340, ,25.75, ,90, ,1.73, 
244,2008/09,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,6370, ,122.43, ,4565, ,87.74, ,1455, ,27.97, 
245,2008/09,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,3080, ,59.2, ,1975, ,37.96, ,,:,,:
246,2008/09,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,3290, ,63.23, ,2735, ,52.57, ,1455, ,27.97, 
247,2008/09,S92000003,d,Total,d,"F50 - F59, F70 - F99",520, ,9.99, ,410, ,7.88, ,80, ,1.54, 
248,2008/09,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",240, ,4.61, ,190, ,3.65, ,,:,,:
249,2008/09,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",280, ,5.38, ,230, ,4.42, ,80, ,1.54, 
250,2008/09,S92000003,d,Total,d,F20 - F29,5555, ,106.77, ,3770, ,72.46, ,1435, ,27.58, 
251,2008/09,S92000003,d,SMR01, ,F20 - F29,185, ,3.56, ,140, ,2.69, ,,:,,:
252,2008/09,S92000003,d,SMR04, ,F20 - F29,5370, ,103.21, ,3685, ,70.83, ,1435, ,27.58, 
253,2009/10,S92000003,d,Total,d,F60 - F69,1375, ,26.28, ,920, ,17.58, ,110, ,2.1, 
254,2009/10,S92000003,d,SMR01, ,F60 - F69,40, ,0.76, ,35, ,0.67, ,,:,,:
255,2009/10,S92000003,d,SMR04, ,F60 - F69,1335, ,25.52, ,890, ,17.01, ,110, ,2.1, 
256,2009/10,S92000003,d,Total,d,F10 - F19,11925, ,227.93, ,8130, ,155.39, ,190, ,3.63, 
257,2009/10,S92000003,d,SMR01, ,F10 - F19,7675, ,146.7, ,5050, ,96.52, ,,:,,:
258,2009/10,S92000003,d,SMR04, ,F10 - F19,4250, ,81.23, ,3555, ,67.95, ,190, ,3.63, 
259,2009/10,S92000003,d,Total,d,F30 - F39,6005, ,114.78, ,4705, ,89.93, ,660, ,12.61, 
260,2009/10,S92000003,d,SMR01, ,F30 - F39,380, ,7.26, ,295, ,5.64, ,,:,,:
261,2009/10,S92000003,d,SMR04, ,F30 - F39,5630, ,107.61, ,4455, ,85.15, ,660, ,12.61, 
262,2009/10,S92000003,d,Total,d,F40 - F49,2235, ,42.72, ,1905, ,36.41, ,110, ,2.1, 
263,2009/10,S92000003,d,SMR01, ,F40 - F49,880, ,16.82, ,730, ,13.95, ,,:,,:
264,2009/10,S92000003,d,SMR04, ,F40 - F49,1360, ,25.99, ,1190, ,22.75, ,110, ,2.1, 
265,2009/10,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,6305, ,120.51, ,4505, ,86.11, ,1395, ,26.66, 
266,2009/10,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,3155, ,60.3, ,1995, ,38.13, ,,:,,:
267,2009/10,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,3150, ,60.21, ,2620, ,50.08, ,1395, ,26.66, 
268,2009/10,S92000003,d,Total,d,"F50 - F59, F70 - F99",495, ,9.46, ,400, ,7.65, ,75, ,1.43, 
269,2009/10,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",200, ,3.82, ,175, ,3.34, ,,:,,:
270,2009/10,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",295, ,5.64, ,240, ,4.59, ,75, ,1.43, 
271,2009/10,S92000003,d,Total,d,F20 - F29,5145, ,98.34, ,3470, ,66.32, ,1390, ,26.57, 
272,2009/10,S92000003,d,SMR01, ,F20 - F29,145, ,2.77, ,115, ,2.2, ,,:,,:
273,2009/10,S92000003,d,SMR04, ,F20 - F29,5000, ,95.57, ,3395, ,64.89, ,1390, ,26.57, 
274,2010/11,S92000003,d,Total,d,F60 - F69,1425, ,27.08, ,910, ,17.29, ,105, ,2, 
275,2010/11,S92000003,d,SMR01, ,F60 - F69,50, ,0.95, ,40, ,0.76, ,,:,,:
276,2010/11,S92000003,d,SMR04, ,F60 - F69,1380, ,26.22, ,880, ,16.72, ,105, ,2, 
277,2010/11,S92000003,d,Total,d,F10 - F19,11795, ,224.15, ,7760, ,147.47, ,200, ,3.8, 
278,2010/11,S92000003,d,SMR01, ,F10 - F19,7950, ,151.08, ,4975, ,94.54, ,,:,,:
279,2010/11,S92000003,d,SMR04, ,F10 - F19,3845, ,73.07, ,3230, ,61.38, ,200, ,3.8, 
280,2010/11,S92000003,d,Total,d,F30 - F39,5945, ,112.98, ,4550, ,86.47, ,625, ,11.88, 
281,2010/11,S92000003,d,SMR01, ,F30 - F39,365, ,6.94, ,280, ,5.32, ,,:,,:
282,2010/11,S92000003,d,SMR04, ,F30 - F39,5580, ,106.04, ,4330, ,82.28, ,625, ,11.88, 
283,2010/11,S92000003,d,Total,d,F40 - F49,2215, ,42.09, ,1885, ,35.82, ,100, ,1.9, 
284,2010/11,S92000003,d,SMR01, ,F40 - F49,865, ,16.44, ,710, ,13.49, ,,:,,:
285,2010/11,S92000003,d,SMR04, ,F40 - F49,1350, ,25.65, ,1185, ,22.52, ,100, ,1.9, 
286,2010/11,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,7065, ,134.26, ,4740, ,90.08, ,1300, ,24.7, 
287,2010/11,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,4070, ,77.34, ,2425, ,46.08, ,,:,,:
288,2010/11,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2995, ,56.92, ,2465, ,46.84, ,1300, ,24.7, 
289,2010/11,S92000003,d,Total,d,"F50 - F59, F70 - F99",515, ,9.79, ,400, ,7.6, ,90, ,1.71, 
290,2010/11,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",245, ,4.66, ,190, ,3.61, ,,:,,:
291,2010/11,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",270, ,5.13, ,230, ,4.37, ,90, ,1.71, 
292,2010/11,S92000003,d,Total,d,F20 - F29,4930, ,93.69, ,3370, ,64.04, ,1325, ,25.18, 
293,2010/11,S92000003,d,SMR01, ,F20 - F29,185, ,3.52, ,135, ,2.57, ,,:,,:
294,2010/11,S92000003,d,SMR04, ,F20 - F29,4745, ,90.17, ,3280, ,62.33, ,1325, ,25.18, 
295,2011/12,S92000003,d,Total,d,F60 - F69,1520, ,28.68, ,980, ,18.49, ,105, ,1.98, 
296,2011/12,S92000003,d,SMR01, ,F60 - F69,50, ,0.94, ,35, ,0.66, ,,:,,:
297,2011/12,S92000003,d,SMR04, ,F60 - F69,1475, ,27.83, ,950, ,17.92, ,105, ,1.98, 
298,2011/12,S92000003,d,Total,d,F10 - F19,12065, ,227.65, ,7760, ,146.42, ,170, ,3.21, 
299,2011/12,S92000003,d,SMR01, ,F10 - F19,8420, ,158.87, ,5090, ,96.04, ,,:,,:
300,2011/12,S92000003,d,SMR04, ,F10 - F19,3645, ,68.77, ,3080, ,58.11, ,170, ,3.21, 
301,2011/12,S92000003,d,Total,d,F30 - F39,5985, ,112.93, ,4490, ,84.72, ,620, ,11.7, 
302,2011/12,S92000003,d,SMR01, ,F30 - F39,465, ,8.77, ,285, ,5.38, ,,:,,:
303,2011/12,S92000003,d,SMR04, ,F30 - F39,5520, ,104.15, ,4275, ,80.66, ,620, ,11.7, 
304,2011/12,S92000003,d,Total,d,F40 - F49,2330, ,43.96, ,1930, ,36.42, ,105, ,1.98, 
305,2011/12,S92000003,d,SMR01, ,F40 - F49,970, ,18.3, ,770, ,14.53, ,,:,,:
306,2011/12,S92000003,d,SMR04, ,F40 - F49,1355, ,25.57, ,1185, ,22.36, ,105, ,1.98, 
307,2011/12,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,7555, ,142.55, ,4880, ,92.08, ,1155, ,21.79, 
308,2011/12,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,4805, ,90.66, ,2720, ,51.32, ,,:,,:
309,2011/12,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2750, ,51.89, ,2315, ,43.68, ,1155, ,21.79, 
310,2011/12,S92000003,d,Total,d,"F50 - F59, F70 - F99",570, ,10.75, ,435, ,8.21, ,90, ,1.7, 
311,2011/12,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",225, ,4.25, ,180, ,3.4, ,,:,,:
312,2011/12,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",340, ,6.42, ,265, ,5, ,90, ,1.7, 
313,2011/12,S92000003,d,Total,d,F20 - F29,5240, ,98.87, ,3480, ,65.66, ,1275, ,24.06, 
314,2011/12,S92000003,d,SMR01, ,F20 - F29,215, ,4.06, ,150, ,2.83, ,,:,,:
315,2011/12,S92000003,d,SMR04, ,F20 - F29,5025, ,94.81, ,3385, ,63.87, ,1275, ,24.06, 
316,2012/13,S92000003,d,Total,d,F60 - F69,1520, ,28.61, ,965, ,18.16, ,105, ,1.98, 
317,2012/13,S92000003,d,SMR01, ,F60 - F69,40, ,0.75, ,35, ,0.66, ,,:,,:
318,2012/13,S92000003,d,SMR04, ,F60 - F69,1485, ,27.95, ,935, ,17.6, ,105, ,1.98, 
319,2012/13,S92000003,d,Total,d,F10 - F19,11405, ,214.64, ,7330, ,137.95, ,180, ,3.39, 
320,2012/13,S92000003,d,SMR01, ,F10 - F19,7990, ,150.37, ,4825, ,90.8, ,,:,,:
321,2012/13,S92000003,d,SMR04, ,F10 - F19,3415, ,64.27, ,2910, ,54.77, ,180, ,3.39, 
322,2012/13,S92000003,d,Total,d,F30 - F39,5990, ,112.73, ,4435, ,83.47, ,590, ,11.1, 
323,2012/13,S92000003,d,SMR01, ,F30 - F39,510, ,9.6, ,310, ,5.83, ,,:,,:
324,2012/13,S92000003,d,SMR04, ,F30 - F39,5480, ,103.13, ,4200, ,79.04, ,590, ,11.1, 
325,2012/13,S92000003,d,Total,d,F40 - F49,2390, ,44.98, ,1975, ,37.17, ,85, ,1.6, 
326,2012/13,S92000003,d,SMR01, ,F40 - F49,945, ,17.78, ,765, ,14.4, ,,:,,:
327,2012/13,S92000003,d,SMR04, ,F40 - F49,1445, ,27.19, ,1225, ,23.05, ,85, ,1.6, 
328,2012/13,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,7805, ,146.89, ,4950, ,93.16, ,1065, ,20.04, 
329,2012/13,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,5195, ,97.77, ,2840, ,53.45, ,,:,,:
330,2012/13,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2610, ,49.12, ,2245, ,42.25, ,1065, ,20.04, 
331,2012/13,S92000003,d,Total,d,"F50 - F59, F70 - F99",655, ,12.33, ,500, ,9.41, ,115, ,2.16, 
332,2012/13,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",245, ,4.61, ,195, ,3.67, ,,:,,:
333,2012/13,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",410, ,7.72, ,330, ,6.21, ,115, ,2.16, 
334,2012/13,S92000003,d,Total,d,F20 - F29,5035, ,94.76, ,3415, ,64.27, ,1320, ,24.84, 
335,2012/13,S92000003,d,SMR01, ,F20 - F29,250, ,4.7, ,165, ,3.11, ,,:,,:
336,2012/13,S92000003,d,SMR04, ,F20 - F29,4790, ,90.15, ,3300, ,62.1, ,1320, ,24.84, 
337,2013/14,S92000003,d,Total,d,F60 - F69,1605, ,30.13, ,970, ,18.21, ,120, ,2.25, 
338,2013/14,S92000003,d,SMR01, ,F60 - F69,45, ,0.84, ,35, ,0.66, ,,:,,:
339,2013/14,S92000003,d,SMR04, ,F60 - F69,1560, ,29.28, ,945, ,17.74, ,120, ,2.25, 
340,2013/14,S92000003,d,Total,d,F10 - F19,12340, ,231.62, ,7700, ,144.53, ,175, ,3.28, 
341,2013/14,S92000003,d,SMR01, ,F10 - F19,8845, ,166.02, ,5135, ,96.38, ,,:,,:
342,2013/14,S92000003,d,SMR04, ,F10 - F19,3495, ,65.6, ,2985, ,56.03, ,175, ,3.28, 
343,2013/14,S92000003,d,Total,d,F30 - F39,5665, ,106.33, ,4100, ,76.96, ,570, ,10.7, 
344,2013/14,S92000003,d,SMR01, ,F30 - F39,500, ,9.38, ,275, ,5.16, ,,:,,:
345,2013/14,S92000003,d,SMR04, ,F30 - F39,5165, ,96.95, ,3910, ,73.39, ,570, ,10.7, 
346,2013/14,S92000003,d,Total,d,F40 - F49,2420, ,45.42, ,2055, ,38.57, ,110, ,2.06, 
347,2013/14,S92000003,d,SMR01, ,F40 - F49,1060, ,19.9, ,870, ,16.33, ,,:,,:
348,2013/14,S92000003,d,SMR04, ,F40 - F49,1365, ,25.62, ,1195, ,22.43, ,110, ,2.06, 
349,2013/14,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,8200, ,153.91, ,4865, ,91.32, ,1025, ,19.24, 
350,2013/14,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,5780, ,108.49, ,2950, ,55.37, ,,:,,:
351,2013/14,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2420, ,45.42, ,2065, ,38.76, ,1025, ,19.24, 
352,2013/14,S92000003,d,Total,d,"F50 - F59, F70 - F99",690, ,12.95, ,515, ,9.67, ,100, ,1.88, 
353,2013/14,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",235, ,4.41, ,180, ,3.38, ,,:,,:
354,2013/14,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",455, ,8.54, ,355, ,6.66, ,100, ,1.88, 
355,2013/14,S92000003,d,Total,d,F20 - F29,4980, ,93.47, ,3385, ,63.54, ,1245, ,23.37, 
356,2013/14,S92000003,d,SMR01, ,F20 - F29,245, ,4.6, ,155, ,2.91, ,,:,,:
357,2013/14,S92000003,d,SMR04, ,F20 - F29,4735, ,88.88, ,3290, ,61.75, ,1245, ,23.37, 
358,2014/15,S92000003,d,Total,d,F60 - F69,1640, ,30.67, ,1010, ,18.89, ,110, ,2.06, 
359,2014/15,S92000003,d,SMR01, ,F60 - F69,40, ,0.75, ,25, ,0.47, ,,:,,:
360,2014/15,S92000003,d,SMR04, ,F60 - F69,1600, ,29.92, ,990, ,18.51, ,110, ,2.06, 
361,2014/15,S92000003,d,Total,d,F10 - F19,12795, ,239.27, ,7520, ,140.62, ,200, ,3.74, 
362,2014/15,S92000003,d,SMR01, ,F10 - F19,9315, ,174.19, ,5020, ,93.87, ,,:,,:
363,2014/15,S92000003,d,SMR04, ,F10 - F19,3480, ,65.08, ,2900, ,54.23, ,200, ,3.74, 
364,2014/15,S92000003,d,Total,d,F30 - F39,5600, ,104.72, ,3835, ,71.71, ,545, ,10.19, 
365,2014/15,S92000003,d,SMR01, ,F30 - F39,435, ,8.13, ,230, ,4.3, ,,:,,:
366,2014/15,S92000003,d,SMR04, ,F30 - F39,5160, ,96.49, ,3680, ,68.82, ,545, ,10.19, 
367,2014/15,S92000003,d,Total,d,F40 - F49,2385, ,44.6, ,1950, ,36.46, ,95, ,1.78, 
368,2014/15,S92000003,d,SMR01, ,F40 - F49,1110, ,20.76, ,855, ,15.99, ,,:,,:
369,2014/15,S92000003,d,SMR04, ,F40 - F49,1280, ,23.94, ,1110, ,20.76, ,95, ,1.78, 
370,2014/15,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,9210, ,172.23, ,5215, ,97.52, ,1000, ,18.7, 
371,2014/15,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,6775, ,126.69, ,3365, ,62.93, ,,:,,:
372,2014/15,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2435, ,45.53, ,2005, ,37.49, ,1000, ,18.7, 
373,2014/15,S92000003,d,Total,d,"F50 - F59, F70 - F99",730, ,13.65, ,550, ,10.28, ,125, ,2.34, 
374,2014/15,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",255, ,4.77, ,190, ,3.55, ,,:,,:
375,2014/15,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",475, ,8.88, ,380, ,7.11, ,125, ,2.34, 
376,2014/15,S92000003,d,Total,d,F20 - F29,5175, ,96.77, ,3330, ,62.27, ,1205, ,22.53, 
377,2014/15,S92000003,d,SMR01, ,F20 - F29,240, ,4.49, ,160, ,2.99, ,,:,,:
378,2014/15,S92000003,d,SMR04, ,F20 - F29,4935, ,92.28, ,3230, ,60.4, ,1205, ,22.53, 
379,2015/16,S92000003,d,Total,d,F60 - F69,1765, ,32.85, ,1090, ,20.29, ,130, ,2.42, 
380,2015/16,S92000003,d,SMR01, ,F60 - F69,45, ,0.84, ,30, ,0.56, ,,:,,:
381,2015/16,S92000003,d,SMR04, ,F60 - F69,1720, ,32.01, ,1065, ,19.82, ,130, ,2.42, 
382,2015/16,S92000003,d,Total,d,F10 - F19,14045, ,261.4, ,7905, ,147.12, ,180, ,3.35, 
383,2015/16,S92000003,d,SMR01, ,F10 - F19,10405, ,193.65, ,5340, ,99.39, ,,:,,:
384,2015/16,S92000003,d,SMR04, ,F10 - F19,3640, ,67.75, ,2980, ,55.46, ,180, ,3.35, 
385,2015/16,S92000003,d,Total,d,F30 - F39,5730, ,106.64, ,3765, ,70.07, ,520, ,9.68, 
386,2015/16,S92000003,d,SMR01, ,F30 - F39,435, ,8.1, ,245, ,4.56, ,,:,,:
387,2015/16,S92000003,d,SMR04, ,F30 - F39,5295, ,98.55, ,3595, ,66.91, ,520, ,9.68, 
388,2015/16,S92000003,d,Total,d,F40 - F49,2460, ,45.78, ,1975, ,36.76, ,105, ,1.95, 
389,2015/16,S92000003,d,SMR01, ,F40 - F49,1115, ,20.75, ,865, ,16.1, ,,:,,:
390,2015/16,S92000003,d,SMR04, ,F40 - F49,1350, ,25.13, ,1135, ,21.12, ,105, ,1.95, 
391,2015/16,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,10460, ,194.68, ,5610, ,104.41, ,940, ,17.49, 
392,2015/16,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,7870, ,146.47, ,3710, ,69.05, ,,:,,:
393,2015/16,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2590, ,48.2, ,2060, ,38.34, ,940, ,17.49, 
394,2015/16,S92000003,d,Total,d,"F50 - F59, F70 - F99",745, ,13.87, ,560, ,10.42, ,120, ,2.23, 
395,2015/16,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",255, ,4.75, ,185, ,3.44, ,,:,,:
396,2015/16,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",490, ,9.12, ,395, ,7.35, ,120, ,2.23, 
397,2015/16,S92000003,d,Total,d,F20 - F29,5230, ,97.34, ,3315, ,61.7, ,1200, ,22.33, 
398,2015/16,S92000003,d,SMR01, ,F20 - F29,290, ,5.4, ,185, ,3.44, ,,:,,:
399,2015/16,S92000003,d,SMR04, ,F20 - F29,4940, ,91.94, ,3185, ,59.28, ,1200, ,22.33, 
400,2016/17,S92000003,d,Total,d,F60 - F69,1945, ,35.99, ,1185, ,21.93, ,145, ,2.68, 
401,2016/17,S92000003,d,SMR01, ,F60 - F69,65, ,1.2, ,40, ,0.74, ,,:,,:
402,2016/17,S92000003,d,SMR04, ,F60 - F69,1880, ,34.78, ,1155, ,21.37, ,145, ,2.68, 
403,2016/17,S92000003,d,Total,d,F10 - F19,15330, ,283.64, ,8140, ,150.61, ,160, ,2.96, 
404,2016/17,S92000003,d,SMR01, ,F10 - F19,11995, ,221.94, ,5775, ,106.85, ,,:,,:
405,2016/17,S92000003,d,SMR04, ,F10 - F19,3335, ,61.71, ,2780, ,51.44, ,160, ,2.96, 
406,2016/17,S92000003,d,Total,d,F30 - F39,5495, ,101.67, ,3470, ,64.2, ,470, ,8.7, 
407,2016/17,S92000003,d,SMR01, ,F30 - F39,475, ,8.79, ,240, ,4.44, ,,:,,:
408,2016/17,S92000003,d,SMR04, ,F30 - F39,5020, ,92.88, ,3305, ,61.15, ,470, ,8.7, 
409,2016/17,S92000003,d,Total,d,F40 - F49,2610, ,48.29, ,2075, ,38.39, ,90, ,1.67, 
410,2016/17,S92000003,d,SMR01, ,F40 - F49,1225, ,22.67, ,920, ,17.02, ,,:,,:
411,2016/17,S92000003,d,SMR04, ,F40 - F49,1385, ,25.63, ,1180, ,21.83, ,90, ,1.67, 
412,2016/17,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,11145, ,206.21, ,5765, ,106.67, ,945, ,17.48, 
413,2016/17,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,8580, ,158.75, ,3935, ,72.81, ,,:,,:
414,2016/17,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2565, ,47.46, ,1990, ,36.82, ,945, ,17.48, 
415,2016/17,S92000003,d,Total,d,"F50 - F59, F70 - F99",910, ,16.84, ,680, ,12.58, ,120, ,2.22, 
416,2016/17,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",340, ,6.29, ,240, ,4.44, ,,:,,:
417,2016/17,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",570, ,10.55, ,460, ,8.51, ,120, ,2.22, 
418,2016/17,S92000003,d,Total,d,F20 - F29,5150, ,95.29, ,3310, ,61.24, ,1185, ,21.93, 
419,2016/17,S92000003,d,SMR01, ,F20 - F29,350, ,6.48, ,195, ,3.61, ,,:,,:
420,2016/17,S92000003,d,SMR04, ,F20 - F29,4800, ,88.81, ,3185, ,58.93, ,1185, ,21.93, 
421,2017/18,S92000003,d,Total,d,F60 - F69,2105, ,38.8, ,1230, ,22.67, ,150, ,2.77, 
422,2017/18,S92000003,d,SMR01, ,F60 - F69,60, ,1.11, ,50, ,0.92, ,,:,,:
423,2017/18,S92000003,d,SMR04, ,F60 - F69,2045, ,37.7, ,1195, ,22.03, ,150, ,2.77, 
424,2017/18,S92000003,d,Total,d,F10 - F19,15485, ,285.45, ,8125, ,149.78, ,165, ,3.04, 
425,2017/18,S92000003,d,SMR01, ,F10 - F19,12250, ,225.81, ,5815, ,107.19, ,,:,,:
426,2017/18,S92000003,d,SMR04, ,F10 - F19,3235, ,59.63, ,2740, ,50.51, ,165, ,3.04, 
427,2017/18,S92000003,d,Total,d,F30 - F39,5295, ,97.61, ,3360, ,61.94, ,495, ,9.12, 
428,2017/18,S92000003,d,SMR01, ,F30 - F39,560, ,10.32, ,285, ,5.25, ,,:,,:
429,2017/18,S92000003,d,SMR04, ,F30 - F39,4735, ,87.28, ,3160, ,58.25, ,495, ,9.12, 
430,2017/18,S92000003,d,Total,d,F40 - F49,2635, ,48.57, ,2050, ,37.79, ,90, ,1.66, 
431,2017/18,S92000003,d,SMR01, ,F40 - F49,1250, ,23.04, ,925, ,17.05, ,,:,,:
432,2017/18,S92000003,d,SMR04, ,F40 - F49,1385, ,25.53, ,1160, ,21.38, ,90, ,1.66, 
433,2017/18,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,13605, ,250.79, ,6520, ,120.19, ,860, ,15.85, 
434,2017/18,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,10960, ,202.04, ,4655, ,85.81, ,,:,,:
435,2017/18,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2650, ,48.85, ,2060, ,37.97, ,860, ,15.85, 
436,2017/18,S92000003,d,Total,d,"F50 - F59, F70 - F99",905, ,16.68, ,655, ,12.07, ,110, ,2.03, 
437,2017/18,S92000003,d,SMR01, ,"F50 - F59, F70 - F99",325, ,5.99, ,235, ,4.33, ,,:,,:
438,2017/18,S92000003,d,SMR04, ,"F50 - F59, F70 - F99",575, ,10.6, ,445, ,8.2, ,110, ,2.03, 
439,2017/18,S92000003,d,Total,d,F20 - F29,5175, ,95.4, ,3310, ,61.02, ,1185, ,21.84, 
440,2017/18,S92000003,d,SMR01, ,F20 - F29,275, ,5.07, ,180, ,3.32, ,,:,,:
441,2017/18,S92000003,d,SMR04, ,F20 - F29,4900, ,90.33, ,3190, ,58.8, ,1185, ,21.84, 
442,2018/19,S92000003,d,Total,d,F60 - F69,2440, ,44.87, ,1290, ,23.72, ,150, ,2.76, 
443,2018/19,S92000003,d,SMR01, ,F60 - F69,70, ,1.29, ,50, ,0.92, ,,:,,:
444,2018/19,S92000003,d,SMR04, ,F60 - F69,2365, ,43.49, ,1255, ,23.08, ,150, ,2.76, 
445,2018/19,S92000003,d,Total,d,F10 - F19,16435, ,302.22, ,8415, ,154.74, ,180, ,3.31, 
446,2018/19,S92000003,d,SMR01, ,F10 - F19,13065, ,240.25, ,6120, ,112.54, ,,:,,:
447,2018/19,S92000003,d,SMR04, ,F10 - F19,3370, ,61.97, ,2770, ,50.94, ,180, ,3.31, 
448,2018/19,S92000003,d,Total,d,F30 - F39,5725, ,105.28, ,3450, ,63.44, ,480, ,8.83, 
449,2018/19,S92000003,d,SMR01, ,F30 - F39,650, ,11.95, ,305, ,5.61, ,,:,,:
450,2018/19,S92000003,d,SMR04, ,F30 - F39,5075, ,93.32, ,3235, ,59.49, ,480, ,8.83, 
451,2018/19,S92000003,d,Total,d,F40 - F49,2795, ,51.4, ,2185, ,40.18, ,95, ,1.75, 
452,2018/19,S92000003,d,SMR01, ,F40 - F49,1320, ,24.27, ,975, ,17.93, ,,:,,:
453,2018/19,S92000003,d,SMR04, ,F40 - F49,1470, ,27.03, ,1220, ,22.43, ,95, ,1.75, 
454,2018/19,S92000003,d,Total,d,F00 - F09 or Chapter G and second position F00,13470, ,247.7, ,6440, ,118.42, ,730, ,13.42, 
455,2018/19,S92000003,d,SMR01, ,F00 - F09 or Chapter G and second position F00,11065, ,203.47, ,4820, ,88.63, ,,:,,:
456,2018/19,S92000003,d,SMR04, ,F00 - F09 or Chapter G and second position F00,2405, ,44.23, ,1830, ,33.65, ,730, ,13.42, 
